"","Cohort","Feature","Seed","AUC","MeanAUC","Kingdoms"
"678","2016_VogtmannE","Bifidobacterium_longum","16","47.82",59.8,"fungi"
"679","2016_VogtmannE","Parvimonas_micra","66","56.24",67.95,"fungi"
"680","2016_VogtmannE","Megamonas_hypermegale","33","57.84",52.71,"fungi"
"681","2016_VogtmannE","Megamonas_funiformis","9","53.16",55.38,"fungi"
"682","2016_VogtmannE","Selenomonas_sputigena","91","60.83",52.94,"fungi"
"683","2016_VogtmannE","Selenomonas_ruminantium","20","46.75",49.69,"fungi"
"684","2016_VogtmannE","Acidaminococcus_intestini","21","63.1",55.54,"fungi"
"685","2016_VogtmannE","Acidaminococcus_fermentans","72","61.99",55.37,"fungi"
"686","2016_VogtmannE","Phascolarctobacterium_faecium","46","51.02",47.7,"fungi"
"687","2016_VogtmannE","Dialister_sp_5BBH33","4","48.17",54.74,"fungi"
"688","2016_VogtmannE","Dialister_sp_Marseille_P5638","20","58.73",50.98,"fungi"
"689","2016_VogtmannE","Dialister_pneumosintes","71","52.81",55.76,"fungi"
"690","2016_VogtmannE","Veillonella_dispar","96","72.42",55.38,"fungi"
"691","2016_VogtmannE","Veillonella_parvula","69","59.22",52.58,"fungi"
"692","2016_VogtmannE","Veillonella_atypica","23","54.59",53.95,"fungi"
"693","2016_VogtmannE","Megasphaera_elsdenii","72","60.7",52.05,"fungi"
"694","2016_VogtmannE","Megasphaera_stantonii","64","50.67",55.99,"fungi"
"695","2016_VogtmannE","Gemella_morbillorum","68","55.35",64.02,"fungi"
"696","2016_VogtmannE","Staphylococcus_aureus","61","52.72",52.35,"fungi"
"697","2016_VogtmannE","Paenibacillus_polymyxa","16","56.95",52.13,"fungi"
"698","2016_VogtmannE","Bacillus_cereus","47","67.78",57.28,"fungi"
"699","2016_VogtmannE","Lactobacillus_paragasseri","19","39.8",53.15,"fungi"
"700","2016_VogtmannE","Lactobacillus_gasseri","48","58.42",53.71,"fungi"
"701","2016_VogtmannE","Lactobacillus_vaginalis","91","66.13",57.18,"fungi"
"702","2016_VogtmannE","Lactobacillus_mucosae","33","62.83",57.2,"fungi"
"703","2016_VogtmannE","Lactobacillus_crispatus","46","58.02",54.09,"fungi"
"704","2016_VogtmannE","Lactobacillus_animalis","86","55.7",53.79,"fungi"
"705","2016_VogtmannE","Lactobacillus_fermentum","65","49.42",51.02,"fungi"
"706","2016_VogtmannE","Lactobacillus_reuteri","77","58.11",56.62,"fungi"
"707","2016_VogtmannE","Lactobacillus_delbrueckii","45","57.13",51.6,"fungi"
"708","2016_VogtmannE","Lactobacillus_salivarius","22","54.01",52.92,"fungi"
"709","2016_VogtmannE","Lactobacillus_plantarum","85","52.45",54.12,"fungi"
"710","2016_VogtmannE","Lactobacillus_paracasei","78","50",55.58,"fungi"
"711","2016_VogtmannE","Lactobacillus_ruminis","28","69.61",54.84,"fungi"
"712","2016_VogtmannE","Enterococcus_hirae","58","62.52",56.54,"fungi"
"713","2016_VogtmannE","Enterococcus_durans","17","50.89",53.03,"fungi"
"714","2016_VogtmannE","Enterococcus_faecalis","100","52.41",53.41,"fungi"
"715","2016_VogtmannE","Enterococcus_saigonensis","26","50.49",54.39,"fungi"
"716","2016_VogtmannE","Enterococcus_faecium","53","57.49",50.12,"fungi"
"717","2016_VogtmannE","Lactococcus_garvieae","7","63.37",52.56,"fungi"
"718","2016_VogtmannE","Lactococcus_lactis","28","57.62",52.59,"fungi"
"719","2016_VogtmannE","Streptococcus_sp_HSISS1","58","62.79",51.51,"fungi"
"720","2016_VogtmannE","Streptococcus_sp_I_G2","7","47.82",50.41,"fungi"
"721","2016_VogtmannE","Streptococcus_sp_I_P16","68","62.3",57.05,"fungi"
"722","2016_VogtmannE","Streptococcus_sp_JS71","58","53.83",51.05,"fungi"
"723","2016_VogtmannE","Streptococcus_sp_HSISS3","33","51.11",53.74,"fungi"
"724","2016_VogtmannE","Streptococcus_gallolyticus","13","62.7",46.26,"fungi"
"725","2016_VogtmannE","Streptococcus_sp_HSISS2","34","50.45",52.01,"fungi"
"726","2016_VogtmannE","Streptococcus_sp_A12","39","46.93",55.06,"fungi"
"727","2016_VogtmannE","Streptococcus_milleri","80","58.56",54.15,"fungi"
"728","2016_VogtmannE","Streptococcus_sp_FDAARGOS_192","1","64.88",56.32,"fungi"
"729","2016_VogtmannE","Streptococcus_australis","86","62.97",55.98,"fungi"
"730","2016_VogtmannE","Streptococcus_sp_oral_taxon_061","70","58.16",55.02,"fungi"
"731","2016_VogtmannE","Streptococcus_vestibularis","100","43.32",50.97,"fungi"
"732","2016_VogtmannE","Streptococcus_gordonii","32","62.34",53.95,"fungi"
"733","2016_VogtmannE","Streptococcus_mutans","87","65.51",54.36,"fungi"
"734","2016_VogtmannE","Streptococcus_equinus","99","59.36",55.41,"fungi"
"735","2016_VogtmannE","Streptococcus_mitis","28","59.76",57.62,"fungi"
"736","2016_VogtmannE","Streptococcus_sp_HSISM1","18","52.41",47.02,"fungi"
"737","2016_VogtmannE","Streptococcus_pneumoniae","40","47.91",51,"fungi"
"738","2016_VogtmannE","Streptococcus_oralis","5","54.81",52.32,"fungi"
"739","2016_VogtmannE","Streptococcus_parasanguinis","2","55.08",53.57,"fungi"
"740","2016_VogtmannE","Streptococcus_thermophilus","49","63.41",52.86,"fungi"
"741","2016_VogtmannE","Streptococcus_sanguinis","16","65.15",60.14,"fungi"
"742","2016_VogtmannE","Streptococcus_lutetiensis","60","47.68",50.27,"fungi"
"743","2016_VogtmannE","Streptococcus_anginosus","10","44.07",52.93,"fungi"
"744","2016_VogtmannE","Streptococcus_agalactiae","52","60.56",52.8,"fungi"
"745","2016_VogtmannE","Streptococcus_pasteurianus","22","54.01",52.58,"fungi"
"746","2016_VogtmannE","Streptococcus_salivarius","93","34.98",55.19,"fungi"
"747","2016_VogtmannE","Streptococcus_suis","14","47.1",52.16,"fungi"
"748","2016_VogtmannE","Turicibacter_sanguinis","68","61.5",55.32,"fungi"
"749","2016_VogtmannE","Turicibacter_sp_H121","97","61.72",49.41,"fungi"
"750","2016_VogtmannE","Erysipelotrichaceae_bacterium_SG0102","79","48.08",52.43,"fungi"
"751","2016_VogtmannE","Erysipelatoclostridium_ramosum","33","62.97",53.66,"fungi"
"752","2016_VogtmannE","Clostridium_innocuum","53","56.37",54.9,"fungi"
"753","2016_VogtmannE","Faecalitalea_cylindroides","47","52.67",54.59,"fungi"
"754","2016_VogtmannE","Longibaculum_sp_KGMB06250","93","57.04",57.7,"fungi"
"755","2016_VogtmannE","Mogibacterium_diversum","69","62.43",53.54,"fungi"
"756","2016_VogtmannE","Mageeibacillus_indolicus","80","52.81",55.52,"fungi"
"757","2016_VogtmannE","Christensenella_sp_Marseille_P3954","64","51.47",53.76,"fungi"
"758","2016_VogtmannE","Christensenella_minuta","33","55.44",53.81,"fungi"
"759","2016_VogtmannE","Monoglobus_pectinilyticus","46","63.41",52.49,"fungi"
"760","2016_VogtmannE","Intestinimonas_butyriciproducens","55","47.5",50.47,"fungi"
"761","2016_VogtmannE","Hungatella_hathewayi","52","52.14",55.93,"fungi"
"762","2016_VogtmannE","Mordavella_sp_Marseille_P3756","57","49.69",51.74,"fungi"
"763","2016_VogtmannE","Clostridium_beijerinckii","30","48.57",55.49,"fungi"
"764","2016_VogtmannE","Clostridium_butyricum","17","54.99",49.72,"fungi"
"765","2016_VogtmannE","Clostridium_botulinum","11","65.06",49.85,"fungi"
"766","2016_VogtmannE","Clostridium_perfringens","25","55.57",54.26,"fungi"
"767","2016_VogtmannE","Clostridium_sp_SY8519","76","47.33",52.76,"fungi"
"768","2016_VogtmannE","Eubacterium_callanderi","96","46.7",55.08,"fungi"
"769","2016_VogtmannE","Eubacterium_limosum","74","48.57",48.51,"fungi"
"770","2016_VogtmannE","Eubacterium_maltosivorans","28","56.15",55.77,"fungi"
"771","2016_VogtmannE","Eubacterium_cellulosolvens","39","58.96",58.01,"fungi"
"772","2016_VogtmannE","Eubacterium_eligens","89","57.17",50.52,"fungi"
"773","2016_VogtmannE","Filifactor_alocis","26","45.14",52.72,"fungi"
"774","2016_VogtmannE","Clostridium_hiranonis","84","65.37",51.84,"fungi"
"775","2016_VogtmannE","Romboutsia_ilealis","43","51.25",54.85,"fungi"
"776","2016_VogtmannE","Clostridioides_difficile","57","55.26",53.55,"fungi"
"777","2016_VogtmannE","Oscillibacter_valericigenes","70","58.16",53.59,"fungi"
"778","2016_VogtmannE","Oscillibacter_sp_PEA192","45","56.82",53.91,"fungi"
"779","2016_VogtmannE","Dysosmobacter_welbionis","37","48.13",51.4,"fungi"
"780","2016_VogtmannE","Ethanoligenens_harbinense","38","54.06",48.08,"fungi"
"781","2016_VogtmannE","Caproiciproducens_sp_NJN_50","83","49.38",53.76,"fungi"
"782","2016_VogtmannE","Acutalibacter_muris","55","59.71",54.6,"fungi"
"783","2016_VogtmannE","Flavonifractor_plautii","31","51.69",55.34,"fungi"
"784","2016_VogtmannE","Ruthenibacterium_lactatiformans","69","56.86",54.12,"fungi"
"785","2016_VogtmannE","Ruminococcus_albus","58","64.66",56.61,"fungi"
"786","2016_VogtmannE","Ruminococcus_sp_JE7A12","38","47.33",55.72,"fungi"
"787","2016_VogtmannE","Ruminococcus_champanellensis","24","61.23",53.57,"fungi"
"788","2016_VogtmannE","Ruminococcus_bicirculans","86","52.99",57.95,"fungi"
"789","2016_VogtmannE","Faecalibacterium_prausnitzii","59","50.49",48.01,"fungi"
"790","2016_VogtmannE","Anaerotignum_propionicum","15","53.7",50.8,"fungi"
"791","2016_VogtmannE","Herbinix_luporum","70","63.01",55.24,"fungi"
"792","2016_VogtmannE","Anaerocolumna_cellulosilytica","26","57.17",51.33,"fungi"
"793","2016_VogtmannE","Lachnoanaerobaculum_umeaense","80","55.35",54.47,"fungi"
"794","2016_VogtmannE","Pseudobutyrivibrio_xylanivorans","91","53.39",56.31,"fungi"
"795","2016_VogtmannE","Butyrivibrio_hungatei","8","58.16",61.55,"fungi"
"796","2016_VogtmannE","Butyrivibrio_proteoclasticus","87","48.08",56.56,"fungi"
"797","2016_VogtmannE","Butyrivibrio_fibrisolvens","71","53.03",57.62,"fungi"
"798","2016_VogtmannE","Anaerobutyricum_hallii","21","49.82",53.67,"fungi"
"799","2016_VogtmannE","Lachnoclostridium_phytofermentans","46","65.46",60,"fungi"
"800","2016_VogtmannE","Clostridium_sphenoides","18","53.39",49.81,"fungi"
"801","2016_VogtmannE","Clostridium_hylemonae","75","60.38",55.16,"fungi"
"802","2016_VogtmannE","Lachnoclostridium_sp_YL32","56","56.33",50.69,"fungi"
"803","2016_VogtmannE","Clostridium_saccharolyticum","77","60.78",55.96,"fungi"
"804","2016_VogtmannE","Clostridium_clostridioforme","33","61.05",49.46,"fungi"
"805","2016_VogtmannE","Lachnoclostridium_phocaeense","35","58.69",55.98,"fungi"
"806","2016_VogtmannE","Clostridium_scindens","93","41.53",49.05,"fungi"
"807","2016_VogtmannE","Clostridium_bolteae","77","53.57",55.67,"fungi"
"808","2016_VogtmannE","Roseburia_intestinalis","100","52.01",53.6,"fungi"
"809","2016_VogtmannE","Roseburia_hominis","51","61.23",55.97,"fungi"
"810","2016_VogtmannE","Blautia_coccoides","5","52.23",52.92,"fungi"
"811","2016_VogtmannE","Blautia_sp_YL58","4","59.8",53.76,"fungi"
"812","2016_VogtmannE","Blautia_hansenii","96","50.18",55.25,"fungi"
"813","2016_VogtmannE","Blautia_sp_N6H1_15","96","58.47",51.65,"fungi"
"814","2016_VogtmannE","Blautia_producta","23","48.57",49.7,"fungi"
"815","2016_VogtmannE","Ruminococcus_gnavus","5","47.5",51.73,"fungi"
"816","2016_VogtmannE","Blautia_sp_SC05B48","5","55.08",57.04,"fungi"
"817","2016_VogtmannE","Anaerostipes_caccae","25","53.12",51.85,"fungi"
"818","2016_VogtmannE","Anaerostipes_rhamnosivorans","87","65.06",56.32,"fungi"
"819","2016_VogtmannE","Anaerostipes_hadrus","21","51.25",56.09,"fungi"
"820","2019_Thom","Cloacibacillus_porcorum","57","49.63",52.49,"fungi"
"821","2019_Thom","Fusobacterium_necrophorum","13","51.39",56.95,"fungi"
"822","2019_Thom","Fusobacterium_periodonticum","43","74.07",57.95,"fungi"
"823","2019_Thom","Fusobacterium_mortiferum","22","50.56",51.11,"fungi"
"824","2019_Thom","Fusobacterium_varium","15","44.81",52.65,"fungi"
"825","2019_Thom","Fusobacterium_ulcerans","80","45.93",56.76,"fungi"
"826","2019_Thom","Fusobacterium_nucleatum","56","52.5",65.08,"fungi"
"827","2019_Thom","Brachyspira_pilosicoli","77","21.67",52.92,"fungi"
"828","2019_Thom","Akkermansia_muciniphila","72","65.28",56.42,"fungi"
"829","2019_Thom","Campylobacter_jejuni","60","41.3",51.92,"fungi"
"830","2019_Thom","Campylobacter_coli","39","53.06",54.85,"fungi"
"831","2019_Thom","Desulfovibrio_fairfieldensis","10","52.5",51.39,"fungi"
"832","2019_Thom","Desulfovibrio_desulfuricans","47","64.91",54,"fungi"
"833","2019_Thom","Desulfovibrio_piger","88","52.87",53.33,"fungi"
"834","2019_Thom","Sutterella_sp_KGMB03119","44","62.59",57.55,"fungi"
"835","2019_Thom","Sutterella_megalosphaeroides","18","51.57",54.34,"fungi"
"836","2019_Thom","Oxalobacter_formigenes","36","54.17",53.19,"fungi"
"837","2019_Thom","Ralstonia_pickettii","65","48.61",50.23,"fungi"
"838","2019_Thom","Burkholderia_dolosa","66","58.61",52.65,"fungi"
"839","2019_Thom","Photobacterium_damselae","86","42.5",55.77,"fungi"
"840","2019_Thom","Haemophilus_parainfluenzae","86","61.39",59.19,"fungi"
"841","2019_Thom","Succinivibrio_dextrinosolvens","24","48.98",52.14,"fungi"
"842","2019_Thom","Aeromonas_hydrophila","13","74.26",56.02,"fungi"
"843","2019_Thom","Aeromonas_veronii","54","54.17",51.11,"fungi"
"844","2019_Thom","Aeromonas_salmonicida","6","62.13",56.77,"fungi"
"845","2019_Thom","Acinetobacter_johnsonii","24","55.83",49.64,"fungi"
"846","2019_Thom","Pseudomonas_aeruginosa","60","52.87",51.93,"fungi"
"847","2019_Thom","Hafnia_alvei","9","63.33",53.25,"fungi"
"848","2019_Thom","Raoultella_planticola","83","62.5",52.37,"fungi"
"849","2019_Thom","Raoultella_ornithinolytica","24","33.15",50.34,"fungi"
"850","2019_Thom","Kosakonia_cowanii","73","42.5",48.94,"fungi"
"851","2019_Thom","Shigella_sp_PAMC_28760","42","49.63",66.32,"fungi"
"852","2019_Thom","Shigella_sonnei","53","50.09",53.04,"fungi"
"853","2019_Thom","Shigella_flexneri","29","49.17",51.38,"fungi"
"854","2019_Thom","Citrobacter_sp_TSA_1","81","55.09",53.89,"fungi"
"855","2019_Thom","Citrobacter_koseri","34","45.83",52.12,"fungi"
"856","2019_Thom","Citrobacter_braakii","51","49.26",54.46,"fungi"
"857","2019_Thom","Citrobacter_freundii_complex_sp_CFNIH3","13","57.59",54.07,"fungi"
"858","2019_Thom","Citrobacter_portucalensis","42","53.98",49.49,"fungi"
"859","2019_Thom","Citrobacter_freundii","62","61.39",49.5,"fungi"
"860","2019_Thom","Enterobacter_cloacae_complex_sp_ECNIH7","77","50.65",51.83,"fungi"
"861","2019_Thom","Enterobacter_kobei","67","36.11",53.47,"fungi"
"862","2019_Thom","Enterobacter_roggenkampii","76","56.39",56.62,"fungi"
"863","2019_Thom","Enterobacter_hormaechei","61","42.69",51.87,"fungi"
"864","2019_Thom","Enterobacter_ludwigii","18","49.26",52.43,"fungi"
"865","2019_Thom","Enterobacter_asburiae","80","69.26",55.78,"fungi"
"866","2019_Thom","Enterobacter_cloacae","91","59.44",56.17,"fungi"
"867","2019_Thom","Klebsiella_grimontii","1","57.41",53.83,"fungi"
"868","2019_Thom","Klebsiella_michiganensis","29","49.35",56.52,"fungi"
"869","2019_Thom","Klebsiella_variicola","100","57.41",49.62,"fungi"
"870","2019_Thom","Klebsiella_quasipneumoniae","95","51.76",52.78,"fungi"
"871","2019_Thom","Klebsiella_aerogenes","11","38.33",50.51,"fungi"
"872","2019_Thom","Klebsiella_pneumoniae","47","50.83",49.4,"fungi"
"873","2019_Thom","Klebsiella_oxytoca","90","60.56",54.23,"fungi"
"874","2019_Thom","Salmonella_enterica","70","51.57",51.35,"fungi"
"875","2019_Thom","Escherichia_coli","76","50.37",51.29,"fungi"
"876","2019_Thom","Ornithobacterium_rhinotracheale","29","64.44",55.02,"fungi"
"877","2019_Thom","Petrimonas_mucosa","55","64.91",54.03,"fungi"
"878","2019_Thom","Porphyromonas_asaccharolytica","30","70.83",62.34,"fungi"
"879","2019_Thom","Porphyromonas_gingivalis","3","37.31",48.76,"fungi"
"880","2019_Thom","Alloprevotella_sp_E39","62","45.09",45.6,"fungi"
"881","2019_Thom","Paraprevotella_xylaniphila","79","62.04",49.94,"fungi"
"882","2019_Thom","Prevotella_sp_oral_taxon_299","50","52.22",53.86,"fungi"
"883","2019_Thom","Prevotella_scopos","83","47.59",52.04,"fungi"
"884","2019_Thom","Prevotella_jejuni","65","54.81",48.99,"fungi"
"885","2019_Thom","Prevotella_fusca","11","55",57.03,"fungi"
"886","2019_Thom","Prevotella_oris","89","71.57",56.45,"fungi"
"887","2019_Thom","Prevotella_melaninogenica","96","39.35",53.21,"fungi"
"888","2019_Thom","Prevotella_ruminicola","71","40.19",52.43,"fungi"
"889","2019_Thom","Prevotella_denticola","43","67.04",58.68,"fungi"
"890","2019_Thom","Prevotella_enoeca","80","48.43",53.49,"fungi"
"891","2019_Thom","Prevotella_dentalis","52","50",48.61,"fungi"
"892","2019_Thom","Prevotella_intermedia","15","43.7",52.42,"fungi"
"893","2019_Thom","Muribaculum_intestinale","22","57.96",59.72,"fungi"
"894","2019_Thom","Muribaculum_sp_TLL_A4","30","49.81",54.67,"fungi"
"895","2019_Thom","Duncaniella_sp_H5","89","59.17",53.15,"fungi"
"896","2019_Thom","Barnesiella_viscericola","12","50.93",51.38,"fungi"
"897","2019_Thom","Tannerella_sp_oral_taxon_HOT_286","58","41.2",50.13,"fungi"
"898","2019_Thom","Tannerella_forsythia","68","49.54",49.7,"fungi"
"899","2019_Thom","Parabacteroides_sp_CT06","72","45",52.98,"fungi"
"900","2019_Thom","Parabacteroides_distasonis","92","52.78",56.4,"fungi"
"901","2019_Thom","Butyricimonas_faecalis","17","61.76",59.19,"fungi"
"902","2019_Thom","Odoribacter_splanchnicus","31","45",54.16,"fungi"
"903","2019_Thom","Alistipes_indistinctus","81","38.89",56.26,"fungi"
"904","2019_Thom","Alistipes_sp_Marseille_P5997","14","37.59",49.54,"fungi"
"905","2019_Thom","Alistipes_sp_5CPEGH6","10","58.43",55.64,"fungi"
"906","2019_Thom","Alistipes_finegoldii","34","43.61",52.69,"fungi"
"907","2019_Thom","Alistipes_sp_3BBH6","58","62.13",59.87,"fungi"
"908","2019_Thom","Alistipes_sp_5CBH24","32","53.15",52.73,"fungi"
"909","2019_Thom","Alistipes_shahii","10","43.98",52.1,"fungi"
"910","2019_Thom","Bacteroides_coprosuis","28","53.24",51.51,"fungi"
"911","2019_Thom","Bacteroides_sp_PHL_2737","83","60.09",50.08,"fungi"
"912","2019_Thom","Bacteroides_zoogleoformans","99","50.93",50.29,"fungi"
"913","2019_Thom","Bacteroides_heparinolyticus","10","39.07",50.13,"fungi"
"914","2019_Thom","Bacteroides_helcogenes","50","48.61",50.58,"fungi"
"915","2019_Thom","Bacteroides_intestinalis","11","54.17",56.53,"fungi"
"916","2019_Thom","Bacteroides_salanitronis","84","57.87",55.73,"fungi"
"917","2019_Thom","Bacteroides_caecimuris","36","57.41",54.43,"fungi"
"918","2019_Thom","Bacteroides_xylanisolvens","74","56.3",56.68,"fungi"
"919","2019_Thom","Bacteroides_cellulosilyticus","51","57.96",49.32,"fungi"
"920","2019_Thom","Bacteroides_caccae","10","54.81",53.48,"fungi"
"921","2019_Thom","Bacteroides_thetaiotaomicron","18","54.17",56.63,"fungi"
"922","2019_Thom","Bacteroides_fragilis","42","63.89",56.14,"fungi"
"923","2019_Thom","Bacteroides_sp_A1C1","43","50.74",53.2,"fungi"
"924","2019_Thom","Bacteroides_uniformis","11","53.98",53.8,"fungi"
"925","2019_Thom","Bacteroides_dorei","25","35.83",52.77,"fungi"
"926","2019_Thom","Bacteroides_ovatus","85","64.44",51.48,"fungi"
"927","2019_Thom","Bacteroides_vulgatus","33","53.06",52.07,"fungi"
"928","2019_Thom","Collinsella_aerofaciens","10","44.72",50.87,"fungi"
"929","2019_Thom","Libanicoccus_massiliensis","6","65.09",56.33,"fungi"
"930","2019_Thom","Parolsenella_catena","11","41.39",52.54,"fungi"
"931","2019_Thom","Olsenella_umbonata","3","55.09",49.6,"fungi"
"932","2019_Thom","Olsenella_sp_GAM18","3","47.87",49.44,"fungi"
"933","2019_Thom","Olsenella_sp_Marseille_P2300","32","57.69",48.34,"fungi"
"934","2019_Thom","Phoenicibacter_congonensis","80","55.83",54.14,"fungi"
"935","2019_Thom","Eggerthella_lenta","9","50.28",56.89,"fungi"
"936","2019_Thom","Gordonibacter_pamelaeae","76","61.2",51.19,"fungi"
"937","2019_Thom","Gordonibacter_urolithinfaciens","2","50.93",51.87,"fungi"
"938","2019_Thom","Adlercreutzia_equolifaciens","60","56.02",52.41,"fungi"
"939","2019_Thom","Propionibacterium_freudenreichii","17","52.31",49.7,"fungi"
"940","2019_Thom","Schaalia_odontolytica","81","55.56",52.77,"fungi"
"941","2019_Thom","Rothia_mucilaginosa","91","48.24",55.6,"fungi"
"942","2019_Thom","Bifidobacterium_angulatum","34","32.78",48.73,"fungi"
"943","2019_Thom","Bifidobacterium_dentium","43","51.67",56.04,"fungi"
"944","2019_Thom","Bifidobacterium_pseudocatenulatum","20","55.37",53.58,"fungi"
"945","2019_Thom","Bifidobacterium_animalis","59","57.31",50.21,"fungi"
"946","2019_Thom","Bifidobacterium_bifidum","86","52.04",55.38,"fungi"
"947","2019_Thom","Bifidobacterium_catenulatum","26","59.26",54.79,"fungi"
"948","2019_Thom","Bifidobacterium_adolescentis","44","47.04",55.12,"fungi"
"949","2019_Thom","Bifidobacterium_gallinarum","12","55.37",56.64,"fungi"
"950","2019_Thom","Bifidobacterium_breve","25","35.19",53.2,"fungi"
"951","2019_Thom","Bifidobacterium_longum","42","69.63",59.8,"fungi"
"952","2019_Thom","Parvimonas_micra","95","72.59",67.95,"fungi"
"953","2019_Thom","Megamonas_hypermegale","93","46.94",52.71,"fungi"
"954","2019_Thom","Megamonas_funiformis","39","46.2",55.38,"fungi"
"955","2019_Thom","Selenomonas_sputigena","99","50.46",52.94,"fungi"
"956","2019_Thom","Selenomonas_ruminantium","61","51.02",49.69,"fungi"
"957","2019_Thom","Acidaminococcus_intestini","39","56.2",55.54,"fungi"
"958","2019_Thom","Acidaminococcus_fermentans","89","60.37",55.37,"fungi"
"959","2019_Thom","Phascolarctobacterium_faecium","3","43.43",47.7,"fungi"
"960","2019_Thom","Dialister_sp_5BBH33","82","57.78",54.74,"fungi"
"961","2019_Thom","Dialister_sp_Marseille_P5638","94","48.33",50.98,"fungi"
"962","2019_Thom","Dialister_pneumosintes","6","61.76",55.76,"fungi"
"963","2019_Thom","Veillonella_dispar","44","56.67",55.38,"fungi"
"964","2019_Thom","Veillonella_parvula","95","56.57",52.58,"fungi"
"965","2019_Thom","Veillonella_atypica","62","43.43",53.95,"fungi"
"966","2019_Thom","Megasphaera_elsdenii","90","50",52.05,"fungi"
"967","2019_Thom","Megasphaera_stantonii","91","53.24",55.99,"fungi"
"968","2019_Thom","Gemella_morbillorum","36","76.2",64.02,"fungi"
"969","2019_Thom","Staphylococcus_aureus","47","43.15",52.35,"fungi"
"970","2019_Thom","Paenibacillus_polymyxa","88","42.04",52.13,"fungi"
"971","2019_Thom","Bacillus_cereus","99","50.83",57.28,"fungi"
"972","2019_Thom","Lactobacillus_paragasseri","29","52.31",53.15,"fungi"
"973","2019_Thom","Lactobacillus_gasseri","10","50.46",53.71,"fungi"
"974","2019_Thom","Lactobacillus_vaginalis","52","58.24",57.18,"fungi"
"975","2019_Thom","Lactobacillus_mucosae","18","50.19",57.2,"fungi"
"976","2019_Thom","Lactobacillus_crispatus","95","50.09",54.09,"fungi"
"977","2019_Thom","Lactobacillus_animalis","42","64.44",53.79,"fungi"
"978","2019_Thom","Lactobacillus_fermentum","65","37.59",51.02,"fungi"
"979","2019_Thom","Lactobacillus_reuteri","52","49.54",56.62,"fungi"
"980","2019_Thom","Lactobacillus_delbrueckii","34","56.39",51.6,"fungi"
"981","2019_Thom","Lactobacillus_salivarius","17","51.76",52.92,"fungi"
"982","2019_Thom","Lactobacillus_plantarum","99","47.31",54.12,"fungi"
"983","2019_Thom","Lactobacillus_paracasei","43","54.17",55.58,"fungi"
"984","2019_Thom","Lactobacillus_ruminis","12","43.43",54.84,"fungi"
"985","2019_Thom","Enterococcus_hirae","88","60.74",56.54,"fungi"
"986","2019_Thom","Enterococcus_durans","71","53.61",53.03,"fungi"
"987","2019_Thom","Enterococcus_faecalis","88","52.22",53.41,"fungi"
"988","2019_Thom","Enterococcus_saigonensis","63","56.76",54.39,"fungi"
"989","2019_Thom","Enterococcus_faecium","33","47.31",50.12,"fungi"
"990","2019_Thom","Lactococcus_garvieae","53","38.43",52.56,"fungi"
"991","2019_Thom","Lactococcus_lactis","43","54.54",52.59,"fungi"
"992","2019_Thom","Streptococcus_sp_HSISS1","43","48.43",51.51,"fungi"
"993","2019_Thom","Streptococcus_sp_I_G2","21","38.43",50.41,"fungi"
"994","2019_Thom","Streptococcus_sp_I_P16","2","46.85",57.05,"fungi"
"995","2019_Thom","Streptococcus_sp_JS71","68","49.07",51.05,"fungi"
"996","2019_Thom","Streptococcus_sp_HSISS3","59","42.41",53.74,"fungi"
"997","2019_Thom","Streptococcus_gallolyticus","5","32.96",46.26,"fungi"
"998","2019_Thom","Streptococcus_sp_HSISS2","77","38.98",52.01,"fungi"
"999","2019_Thom","Streptococcus_sp_A12","87","53.24",55.06,"fungi"
"1000","2019_Thom","Streptococcus_milleri","92","51.02",54.15,"fungi"
"1001","2019_Thom","Streptococcus_sp_FDAARGOS_192","98","47.87",56.32,"fungi"
"1002","2019_Thom","Streptococcus_australis","85","44.35",55.98,"fungi"
"1003","2019_Thom","Streptococcus_sp_oral_taxon_061","77","47.96",55.02,"fungi"
"1004","2019_Thom","Streptococcus_vestibularis","49","49.26",50.97,"fungi"
"1005","2019_Thom","Streptococcus_gordonii","45","42.31",53.95,"fungi"
"1006","2019_Thom","Streptococcus_mutans","54","54.91",54.36,"fungi"
"1007","2019_Thom","Streptococcus_equinus","89","44.54",55.41,"fungi"
"1008","2019_Thom","Streptococcus_mitis","58","62.96",57.62,"fungi"
"1009","2019_Thom","Streptococcus_sp_HSISM1","71","41.85",47.02,"fungi"
"1010","2019_Thom","Streptococcus_pneumoniae","54","51.67",51,"fungi"
"1011","2019_Thom","Streptococcus_oralis","73","46.3",52.32,"fungi"
"1012","2019_Thom","Streptococcus_parasanguinis","22","58.06",53.57,"fungi"
"1013","2019_Thom","Streptococcus_thermophilus","34","51.11",52.86,"fungi"
"1014","2019_Thom","Streptococcus_sanguinis","38","69.26",60.14,"fungi"
"1015","2019_Thom","Streptococcus_lutetiensis","54","42.31",50.27,"fungi"
"1016","2019_Thom","Streptococcus_anginosus","36","66.57",52.93,"fungi"
"1017","2019_Thom","Streptococcus_agalactiae","37","36.48",52.8,"fungi"
"1018","2019_Thom","Streptococcus_pasteurianus","43","43.33",52.58,"fungi"
"1019","2019_Thom","Streptococcus_salivarius","26","56.57",55.19,"fungi"
"1020","2019_Thom","Streptococcus_suis","36","54.81",52.16,"fungi"
"1021","2019_Thom","Turicibacter_sanguinis","43","55.56",55.32,"fungi"
