"Gene1","Gene2","adenoma_cor","adenoma_pVal","CTRL_cor","CTRL_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes","type","abs_zScoreDiff"
"Bifidobacterium angulatum","Aspergillus ochraceoroseus",-0.0253855383253911,0.636001101412368,0.00799732616550525,0.85494873615227,0.482044221193905,0.629774532693646,0.555387387387387,0.839980581621477,"0/0","Intersect",0.482044221193905
"Naumovozyma dairenensis","Coniochaeta ligniaria",-0.0313302144309086,0.55909835143892,-0.0644975567472086,0.139987078488877,-0.479997774908733,0.631228975217938,0.557225225225225,0.839980581621477,"0/0","Eukaryota",0.479997774908733
"Alistipes sp. 3BBH6","Tuber magnatum",-0.0304031998497919,0.570790203998232,-0.0634954250419084,0.146262206610028,-0.478866540445877,0.632033575628522,0.557837837837838,0.839980581621477,"0/0","Intersect",0.478866540445877
"Bifidobacterium pseudocatenulatum","Pichia kudriavzevii",0.00087422975836299,0.986997581632936,0.0340034896626372,0.436872327387509,0.478490937196207,0.632300823176424,0.558018018018018,0.839980581621477,"0/0","Intersect",0.478490937196207
"Sphaerulina musiva","Aspergillus kawachii",-0.0600064910947804,0.262879196865444,-0.0269554601112328,0.537718306338838,0.478119964066759,0.632564823472198,0.558054054054054,0.839980581621477,"0/0","Eukaryota",0.478119964066759
"Sphaerulina musiva","Pneumocystis murina",-0.081272338900239,0.129130804209876,-0.0483335744228445,0.268956946194393,0.477600897038206,0.632934292297695,0.55827027027027,0.839980581621477,"0/0","Eukaryota",0.477600897038206
"Dialister pneumosintes","Bifidobacterium bifidum",0.0326625400948807,0.542500083779555,-0.000260681021794556,0.995245660833927,-0.475494731083232,0.634434387848469,0.55981981981982,0.839980581621477,"0/0","Bacteria",0.475494731083232
"Bifidobacterium angulatum","Rhizophagus irregularis",0.00365936765087307,0.945613830760177,-0.029263934934169,0.503453341484651,-0.475449008615019,0.634466969904902,0.55981981981982,0.839980581621477,"0/0","Intersect",0.475449008615019
"Trichophyton mentagrophytes","[Candida] arabinofermentans",-0.0284921387520748,0.595252390136984,0.00426120420632909,0.922405430506006,0.472986063047135,0.636223122401777,0.561405405405405,0.839980581621477,"0/0","Eukaryota",0.472986063047135
"Escherichia coli","[Candida] arabinofermentans",-0.0518880788025795,0.333086021783722,-0.0191894456518924,0.660895006301794,0.472723842288256,0.636410214216114,0.561585585585586,0.839980581621477,"0/0","Intersect",0.472723842288256
"Streptococcus sp. A12","Aspergillus kawachii",0.0237756342994504,0.657568381540575,-0.0089555029587157,0.837797646442036,-0.472621888429089,0.636482963508404,0.561621621621622,0.839980581621477,"0/0","Intersect",0.472621888429089
"Romboutsia ilealis","Tuber magnatum",0.0099455905061872,0.852912222802892,0.0426302828915549,0.329611105127787,0.472251698888325,0.636747142144903,0.561873873873874,0.839980581621477,"0/0","Intersect",0.472251698888325
"Streptococcus sp. FDAARGOS 192","Coniochaeta ligniaria",0.0045312182411994,0.932683937853429,-0.0281694130652612,0.519554880281106,-0.47222137448464,0.636768784618725,0.561873873873874,0.839980581621477,"0/0","Intersect",0.47222137448464
"Fusobacterium nucleatum","Bifidobacterium longum",-0.0642188244622301,0.230775481105609,-0.0316135537874564,0.469795614009554,0.471862107817159,0.637025216192363,0.56209009009009,0.839980581621477,"0/0","Bacteria",0.471862107817159
"Streptococcus sp. I-P16","Aspergillus kawachii",0.0233979922042036,0.66266974704191,-0.009277964783394,0.832042489164979,-0.471822578758017,0.637053433262668,0.56209009009009,0.839980581621477,"0/0","Intersect",0.471822578758017
"Brachyspira pilosicoli","Cordyceps sp. RAO-2017",-0.0207836259904421,0.69840314982591,-0.053303812812935,0.222730505099195,-0.470195035145405,0.638215680965847,0.563279279279279,0.839980581621477,"0/0","Intersect",0.470195035145405
"Anaerostipes hadrus","Streptococcus salivarius",0.0163065469431508,0.761130594429777,0.0488188886997211,0.264173560185679,0.469934744645316,0.63840164001063,0.563459459459459,0.839980581621477,"0/0","Bacteria",0.469934744645316
"Fusobacterium nucleatum","Prevotella intermedia",0.0647776452659056,0.226734521956153,0.0323371309238655,0.459685962164476,-0.469506459653861,0.638707668671712,0.563891891891892,0.839980581621477,"0/0","Bacteria",0.469506459653861
"Phytophthora capsici","Tuber magnatum",0.0242604882786022,0.651041988398251,0.0567073766913675,0.194536148813335,0.469260442693167,0.638883486556314,0.564036036036036,0.839980581621477,"0/0","Eukaryota",0.469260442693167
"Roseburia intestinalis","Streptococcus thermophilus",0.0154630407402369,0.773140551743041,0.0479245564989631,0.273034110961618,0.469173738642666,0.638945455100799,0.564036036036036,0.839980581621477,"0/0","Bacteria",0.469173738642666
"Erysiphe pulchra","Baudoinia panamericana",0.143621115628775,0.00711828907185774,0.175272551920508,5.39723029948647e-05,0.468930613476119,0.639119233352841,0.564216216216216,0.839980581621477,"+/+","Eukaryota",0.468930613476119
"Ruminococcus bicirculans","Phytophthora capsici",-0.0323503861973698,0.546366898375269,9.86086039247686e-05,0.998201552552417,0.468643351301705,0.639324584889955,0.564396396396396,0.839980581621477,"0/0","Intersect",0.468643351301705
"Bifidobacterium bifidum","Sphaerulina musiva",-0.0367848467551251,0.492743491575718,-0.00434904355114802,0.920811110579953,0.468529201228638,0.63940619360929,0.564432432432432,0.839980581621477,"0/0","Intersect",0.468529201228638
"Lactococcus garvieae","Romboutsia ilealis",-0.0106133987834185,0.843159469719159,0.0218233274352413,0.617847859927055,0.46835897651197,0.639527899589913,0.564468468468468,0.839980581621477,"0/0","Bacteria",0.46835897651197
"Bifidobacterium longum","Phytopythium vexans",-0.0247679106764545,0.644240223268004,-0.0571138093363668,0.191352251407781,-0.467817070946948,0.639915411735132,0.564756756756757,0.839980581621477,"0/0","Intersect",0.467817070946948
"Parvimonas micra","Bifidobacterium longum",0.0106499065276035,0.8426269817849,0.0429653707242755,0.325820311951445,0.466928788850922,0.640550827328212,0.565081081081081,0.839980581621477,"0/0","Bacteria",0.466928788850922
"Parvimonas micra","Streptococcus equinus",0.0305572716279162,0.568838983410517,-0.00177024619002383,0.967722580177456,-0.466863917264929,0.640597242308617,0.565117117117117,0.839980581621477,"0/0","Bacteria",0.466863917264929
"Adlercreutzia equolifaciens","Tuber magnatum",-0.0107159807299917,0.841663431163919,0.0215841081731289,0.621706859242883,0.4663848246894,0.640940071841568,0.565513513513514,0.839980581621477,"0/0","Intersect",0.4663848246894
"Anaerostipes hadrus","Escherichia coli",-0.087011959224846,0.104140209274078,-0.0548913176014675,0.209236703513143,0.466127176177181,0.641124471897889,0.565621621621622,0.839980581621477,"0/0","Bacteria",0.466127176177181
"Porphyromonas asaccharolytica","Bifidobacterium catenulatum",-0.038138908591986,0.476947925364885,-0.00591050795736285,0.892528752475572,0.465561718629135,0.641529249722472,0.566054054054054,0.839980581621477,"0/0","Bacteria",0.465561718629135
"Prevotella intermedia","Cordyceps sp. RAO-2017",-0.0680420336503276,0.20413155582819,-0.0359481583753566,0.411089306333851,0.464649795322811,0.642182266505398,0.566918918918919,0.839980581621477,"0/0","Intersect",0.464649795322811
"Pichia kudriavzevii","[Candida] arabinofermentans",0.100577377939383,0.0601533258230236,0.0686611090543385,0.11610634999178,-0.464153190263807,0.64253799554856,0.567243243243243,0.839980581621477,"0/0","Eukaryota",0.464153190263807
"Bifidobacterium angulatum","Coniochaeta ligniaria",0.00886775203563568,0.868699813213908,-0.0232456018357868,0.595123664041036,-0.463698346783886,0.642863881813792,0.567459459459459,0.839980581621477,"0/0","Intersect",0.463698346783886
"Rhizophagus irregularis","Choanephora cucurbitarum",0.16765102981024,0.00164645038559907,0.136294924142067,0.00174756557877132,-0.463447038599871,0.643043968591899,0.567567567567568,0.839980581621477,"+/+","Eukaryota",0.463447038599871
"[Eubacterium] eligens","Rhizophagus clarus",0.0113347502054774,0.832651649570115,-0.0207399312744305,0.635407329444355,-0.463126144358782,0.643273951044482,0.567747747747748,0.839980581621477,"0/0","Intersect",0.463126144358782
"Dialister pneumosintes","Coniochaeta ligniaria",-0.00818382523106438,0.878745113357145,-0.0402029891700369,0.35791658081119,-0.462585037857608,0.643661835347854,0.568108108108108,0.839980581621477,"0/0","Intersect",0.462585037857608
"Anaerostipes hadrus","Alistipes sp. 3BBH6",-0.0582654943175849,0.277005036461504,-0.0901030683618609,0.0390367648289551,-0.462236710713072,0.64391157995986,0.568324324324324,0.839980581621477,"0/-","Bacteria",0.462236710713072
"Anaerostipes hadrus","Hyaloscypha variabilis",0.0901624643791236,0.092146334120381,0.121789481062774,0.00520114419843098,0.461840192670759,0.644195925565836,0.568612612612613,0.839980581621477,"0/+","Intersect",0.461840192670759
"Bifidobacterium angulatum","Sphaerulina musiva",0.00589221233950361,0.912536415028709,-0.0260647118328225,0.551245165158267,-0.461462314423873,0.64446695291854,0.568900900900901,0.839980581621477,"0/0","Intersect",0.461462314423873
"Anaerostipes hadrus","[Candida] arabinofermentans",0.304874423450303,5.79851322513036e-09,0.275637098206736,1.31461952435075e-10,-0.460995069106701,0.644802142776451,0.569117117117117,0.839980581621477,"+/+","Intersect",0.460995069106701
"Pneumocystis murina","Coniochaeta ligniaria",0.033485563321236,0.532370426410237,0.00165274963779768,0.969863877168707,-0.459765033625506,0.645684883914983,0.570306306306306,0.839980581621477,"0/0","Eukaryota",0.459765033625506
"Ruminococcus bicirculans","Phytopythium vexans",0.00945988055961523,0.860019768800335,0.0411936668382398,0.346184648072661,0.458487210559119,0.646602448872049,0.571459459459459,0.839980581621477,"0/0","Intersect",0.458487210559119
"Streptococcus sp. HSISS3","Pseudocercospora musae",0.0321587406475596,0.548747630426146,0.000414138372297382,0.992446950816749,-0.458470846732416,0.646614202716182,0.571495495495495,0.839980581621477,"0/0","Intersect",0.458470846732416
"Escherichia coli","Pneumocystis murina",-0.00178205811471455,0.973499136498361,-0.0334482067950984,0.444401394237456,-0.457358207895667,0.647413598004917,0.572252252252252,0.839980581621477,"0/0","Intersect",0.457358207895667
"[Eubacterium] eligens","Bifidobacterium pseudocatenulatum",-0.0854599174006297,0.110486510966554,-0.053977857450419,0.216927127662512,0.456778998663317,0.647829902338131,0.572720720720721,0.839980581621477,"0/0","Bacteria",0.456778998663317
"Streptococcus sp. I-G2","Prevotella intermedia",-0.0258883424917948,0.62932661634813,0.00572805459599405,0.895827154892243,0.456544176722953,0.647998711063106,0.572792792792793,0.839980581621477,"0/0","Bacteria",0.456544176722953
"Longibaculum sp. KGMB06250","Phytophthora capsici",-0.0893921001811694,0.0949718536827371,-0.120645483924559,0.0056425197744483,-0.45628995561726,0.648181485856773,0.572900900900901,0.839980581621477,"0/-","Intersect",0.45628995561726
"Prevotella intermedia","Paracoccidioides brasiliensis",0.00530450151800228,0.921230510704814,-0.0262288532454388,0.548740033711545,-0.455348412825921,0.648858602025089,0.57354954954955,0.839980581621477,"0/0","Intersect",0.455348412825921
"Romboutsia ilealis","Sphaerulina musiva",-0.0204439411592947,0.703097336373013,-0.0519369700856926,0.234837004445588,-0.455312797030382,0.648884221041437,0.573585585585586,0.839980581621477,"0/0","Intersect",0.455312797030382
"Phytophthora capsici","Leucoagaricus sp. SymC.cos",-0.00878685886411515,0.869886879107565,0.0227047068088645,0.603720923297788,0.454717103378664,0.649312774659943,0.573873873873874,0.839980581621477,"0/0","Eukaryota",0.454717103378664
"Aspergillus rambellii","Cordyceps sp. RAO-2017",-0.0507797921409994,0.343528882002238,-0.0821198258285456,0.0600680953181902,-0.454514569102971,0.649458508216829,0.573873873873874,0.839980581621477,"0/0","Eukaryota",0.454514569102971
"Longibaculum sp. KGMB06250","Fusobacterium periodonticum",0.0190118383566161,0.723010217671201,-0.0124625087516448,0.775734255107158,-0.454451295593657,0.649504039426909,0.57390990990991,0.839980581621477,"0/0","Bacteria",0.454451295593657
"Alistipes sp. 3BBH6","Moniliophthora perniciosa",-0.0397209044281144,0.458848601545556,-0.00826860667994248,0.850085585253403,0.454389727285631,0.649548344841923,0.574018018018018,0.839980581621477,"0/0","Intersect",0.454389727285631
"Streptococcus sp. I-P16","Sphaerulina musiva",-0.0309551233029554,0.56381517531245,-0.0623308879654344,0.153821324348609,-0.454010929527484,0.64982096027075,0.574126126126126,0.839980581621477,"0/0","Intersect",0.454010929527484
"Streptococcus milleri","Coniochaeta ligniaria",-0.0391793218792442,0.465001222405243,-0.00779033213303152,0.858663154997488,0.453463979285217,0.650214675402605,0.57445045045045,0.839980581621477,"0/0","Intersect",0.453463979285217
"Clostridium beijerinckii","Streptococcus sp. HSISS3",0.0114358498652072,0.831181276365019,0.0428063253823169,0.327616027753226,0.453279958942617,0.650347162052409,0.574522522522523,0.839980581621477,"0/0","Bacteria",0.453279958942617
"Streptococcus sp. FDAARGOS 192","Albugo candida",0.019835028343714,0.71154021973213,0.0511007629114171,0.242468712268404,0.452002687210459,0.651267046565117,0.575279279279279,0.839980581621477,"0/0","Intersect",0.452002687210459
"Gemella morbillorum","Bifidobacterium longum",0.00403617496300183,0.940023677035078,0.0352434653790309,0.420326570474723,0.450763799474328,0.652159794657177,0.576,0.839980581621477,"0/0","Bacteria",0.450763799474328
"[Eubacterium] eligens","Erysiphe pulchra",-0.0229829814639439,0.668293922742629,0.00815687898487426,0.852087810829184,0.449640825894581,0.652969445399411,0.576792792792793,0.839980581621477,"0/0","Intersect",0.449640825894581
"Longibaculum sp. KGMB06250","Bifidobacterium bifidum",0.0698895349366107,0.192086454834649,0.038884176102526,0.37391652269007,-0.449002430434584,0.653429903380665,0.577189189189189,0.839980581621477,"0/0","Bacteria",0.449002430434584
"Roseburia intestinalis","Schizosaccharomyces pombe",0.00251071082326636,0.962670124881055,0.0335526087114849,0.442980201312931,0.448347271017576,0.653902590015356,0.577657657657658,0.839980581621477,"0/0","Intersect",0.448347271017576
"Fusobacterium nucleatum","Thielaviopsis punctulata",-0.00161018103425298,0.976054303731937,-0.0326363671130294,0.45554087248824,-0.448105983917622,0.654076709647013,0.577873873873874,0.839980581621477,"0/0","Intersect",0.448105983917622
"Streptococcus sp. HSISS2","Lipomyces starkeyi",0.0167077357947396,0.755438262859479,-0.0143050254119835,0.743664268340928,-0.447781322737929,0.65431102409312,0.57809009009009,0.839980581621477,"0/0","Intersect",0.447781322737929
"Trichophyton mentagrophytes","Tuber magnatum",-0.0206513353894293,0.70022995213415,-0.0516187318061855,0.237721191656457,-0.44771039520518,0.654362218442402,0.578162162162162,0.839980581621477,"0/0","Eukaryota",0.44771039520518
"Streptococcus sp. HSISS2","Hyaloscypha variabilis",-0.0116040962220753,0.828735641301645,0.0193920340787489,0.6575415778483,0.447547299719445,0.65447994430052,0.578198198198198,0.839980581621477,"0/0","Intersect",0.447547299719445
"Streptococcus sp. JS71","Debaryomyces hansenii",0.0149756922532893,0.780104426475511,-0.0160034341482271,0.714488832849317,-0.447295077335477,0.65466202080621,0.578378378378378,0.839980581621477,"0/0","Intersect",0.447295077335477
"Alistipes sp. 3BBH6","Ruminococcus bicirculans",-0.0474555781639712,0.376083622325301,-0.0165150938432343,0.705778194380237,0.447194623250214,0.654734543202538,0.578486486486486,0.839980581621477,"0/0","Bacteria",0.447194623250214
"Streptococcus thermophilus","Erysiphe pulchra",-0.0224243530869541,0.675893708079673,0.00845542750175801,0.846739805822585,0.44588207714518,0.655682429411472,0.579423423423423,0.839980581621477,"0/0","Intersect",0.44588207714518
"Brachyspira pilosicoli","Thielaviopsis punctulata",-0.0293594089957514,0.584092017328425,0.00147696505355521,0.973067834795195,0.445320074443523,0.656088462694659,0.579603603603604,0.839980581621477,"0/0","Intersect",0.445320074443523
"Pseudobutyrivibrio xylanivorans","Streptococcus equinus",0.0620732464251793,0.246763229041521,0.0926858927206894,0.0337361932217737,0.444666198264338,0.65656100023415,0.580036036036036,0.839980581621477,"0/+","Bacteria",0.444666198264338
"Ruminococcus bicirculans","Naumovozyma dairenensis",-0.0519965712485239,0.332074828523902,-0.0212750267509441,0.626708236418801,0.44417164547355,0.656918490613683,0.580504504504505,0.839980581621477,"0/0","Intersect",0.44417164547355
"Streptococcus equinus","Moniliophthora perniciosa",-0.00506268858449953,0.924810469516306,0.0256941848091122,0.556920691355796,0.444132711712853,0.656946637446207,0.58054054054054,0.839980581621477,"0/0","Intersect",0.444132711712853
"Longibaculum sp. KGMB06250","Streptococcus sp. HSISS2",-0.0233714837629153,0.663028424837906,0.00738368065463735,0.865969357173068,0.444089141353054,0.656978136845885,0.580576576576577,0.839980581621477,"0/0","Bacteria",0.444089141353054
"Bifidobacterium bifidum","Tuber magnatum",0.0231087871833899,0.666587041416673,-0.00763523827598728,0.861448297965845,-0.443926478622307,0.657095740028655,0.580576576576577,0.839980581621477,"0/0","Intersect",0.443926478622307
"Fusobacterium periodonticum","Colletotrichum salicis",0.00483452546052372,0.928189739498116,-0.0258780266011576,0.55410115896461,-0.443494510617093,0.65740808887582,0.580828828828829,0.839980581621477,"0/0","Intersect",0.443494510617093
"Pseudobutyrivibrio xylanivorans","Trichophyton mentagrophytes",-0.023448288820889,0.661989410285498,0.00722072806759789,0.86890032888308,0.442845874393784,0.657877219273988,0.581441441441441,0.839980581621477,"0/0","Intersect",0.442845874393784
"Lactococcus garvieae","Bifidobacterium longum",0.0444751823625466,0.406828053032951,0.013844114702585,0.751647615858054,-0.442645212517792,0.658022376594084,0.581477477477477,0.839980581621477,"0/0","Bacteria",0.442645212517792
"Pichia kudriavzevii","Leucoagaricus sp. SymC.cos",0.0661761530538242,0.216842518865889,0.0356264131552947,0.415291813874464,-0.442240516980679,0.658315169578584,0.581837837837838,0.839980581621477,"0/0","Eukaryota",0.442240516980679
"Rhizophagus irregularis","Erysiphe pulchra",0.174873038125603,0.00101902281277333,0.145056763897813,0.000857938666646074,-0.441812181791842,0.658625122690761,0.58209009009009,0.839980581621477,"+/+","Eukaryota",0.441812181791842
"Aspergillus ochraceoroseus","Thielaviopsis punctulata",-0.00799383261573828,0.881539188907198,0.0225415618155667,0.606324914518459,0.44091042857211,0.659277843580035,0.582486486486486,0.839980581621477,"0/0","Eukaryota",0.44091042857211
"Blautia sp. SC05B48","Debaryomyces hansenii",-0.00851927003653229,0.873815674405515,-0.0389560091175267,0.373033838180707,-0.439710291609544,0.660146947720147,0.583387387387387,0.839980581621477,"0/0","Intersect",0.439710291609544
"Brachyspira pilosicoli","Moniliophthora perniciosa",0.00204097551653846,0.969650525795051,0.0324774530767253,0.457739570139479,0.439589649090148,0.660234338902248,0.583531531531531,0.839980581621477,"0/0","Intersect",0.439589649090148
"Streptococcus salivarius","Coniochaeta ligniaria",-0.00903478497947303,0.866249625419507,-0.0394207419977314,0.367354338867562,-0.438986875234931,0.660671046404638,0.584,0.839980581621477,"0/0","Intersect",0.438986875234931
"Rhizophagus irregularis","Phytophthora capsici",-0.0826375463727157,0.122802451474617,-0.0524411828533011,0.230318075798295,0.437989907146371,0.661393599814751,0.584828828828829,0.839980581621477,"0/0","Eukaryota",0.437989907146371
"Bifidobacterium pseudocatenulatum","Leucoagaricus sp. SymC.cos",-0.0199289347271554,0.710235830079624,-0.0502223045769491,0.250671579600139,-0.437931060904249,0.661436258544265,0.584900900900901,0.839980581621477,"0/0","Intersect",0.437931060904249
"Bifidobacterium angulatum","Schizosaccharomyces pombe",-0.0236220564711474,0.659641083830249,-0.0538523848568221,0.217999120105582,-0.437137910023642,0.662011335508277,0.585513513513514,0.839980581621477,"0/0","Intersect",0.437137910023642
"Aspergillus kawachii","[Candida] arabinofermentans",0.00865061607161664,0.871886831060503,-0.0215964934140395,0.621506808946624,-0.436742340332751,0.662298219317208,0.585765765765766,0.839980581621477,"0/0","Eukaryota",0.436742340332751
"Streptococcus sp. I-P16","Lipomyces starkeyi",0.0607469098748362,0.257024424585916,0.0305742601949914,0.484528315440605,-0.436559303876324,0.662430981844664,0.585801801801802,0.839980581621477,"0/0","Intersect",0.436559303876324
"Aspergillus rambellii","Moniliophthora perniciosa",0.604268515328452,0,0.584756509303461,0,-0.435767223068634,0.663005627067441,0.586306306306306,0.839980581621477,"+/+","Eukaryota",0.435767223068634
"Bifidobacterium pseudocatenulatum","Choanephora cucurbitarum",-0.0287983381829633,0.591301035350198,-0.058873910869452,0.178004733708087,-0.43508329350088,0.663501969459421,0.586630630630631,0.839980581621477,"0/0","Intersect",0.43508329350088
"Escherichia coli","Edhazardia aedis",-0.00396878951463515,0.941023170952843,0.0261447534003937,0.550022867987917,0.434848718124033,0.663672239883844,0.586810810810811,0.839980581621477,"0/0","Intersect",0.434848718124033
"Cordyceps sp. RAO-2017","Naumovozyma dairenensis",-0.0918200546403875,0.0862946414873842,-0.0618991087181626,0.156698072636114,0.43458221414435,0.663865707289749,0.586990990990991,0.839980581621477,"0/0","Eukaryota",0.43458221414435
"Streptococcus sp. I-G2","Pneumocystis murina",0.119262842754059,0.0256684963515741,0.0895047242256884,0.040360656161603,-0.434397616691771,0.663999728145155,0.587063063063063,0.839980581621477,"+/+","Intersect",0.434397616691771
"Ruminococcus bicirculans","Sphaerulina musiva",-0.0395110947492142,0.461226726943889,-0.00947516381678513,0.828527365635997,0.433934885900102,0.664335725710767,0.587351351351351,0.839980581621477,"0/0","Intersect",0.433934885900102
"Roseburia intestinalis","Coniochaeta ligniaria",-0.0653056685746177,0.22296267826813,-0.0951586556604205,0.0292492426254742,-0.433826301440822,0.664414580713601,0.587423423423423,0.839980581621477,"0/-","Intersect",0.433826301440822
"Parvimonas micra","Debaryomyces hansenii",-0.0242615091251063,0.651028275092431,0.00577426907324537,0.894991514784396,0.433709331053969,0.664499529807913,0.587531531531531,0.839980581621477,"0/0","Intersect",0.433709331053969
"Porphyromonas asaccharolytica","[Eubacterium] eligens",0.0146376174559303,0.784945660711052,-0.0152968809562263,0.726578410202765,-0.43220975674164,0.665588968785141,0.588720720720721,0.839980581621477,"0/0","Bacteria",0.43220975674164
"Fusobacterium nucleatum","Baudoinia panamericana",-0.0167061296674043,0.755461025545552,-0.0466059075581851,0.286464588947777,-0.432141534272358,0.665638549142044,0.588792792792793,0.839980581621477,"0/0","Intersect",0.432141534272358
"Alistipes sp. 3BBH6","Lipomyces starkeyi",-0.0340294208534941,0.525729421981681,-0.0638717783614307,0.143880861104976,-0.431914455657171,0.665803587980589,0.588936936936937,0.839980581621477,"0/0","Intersect",0.431914455657171
"Bifidobacterium angulatum","Trichoderma atroviride",0.0380470063284562,0.478011189772158,0.00824790746291575,0.850456454972027,-0.430485192727229,0.666842735632502,0.589837837837838,0.839980581621477,"0/0","Intersect",0.430485192727229
"Anaerostipes hadrus","Butyrivibrio proteoclasticus",0.231150936625815,1.25235391834622e-05,0.259170167315801,1.66547020619134e-09,0.430431784354251,0.666881578673003,0.58990990990991,0.839980581621477,"+/+","Bacteria",0.430431784354251
"Gemella morbillorum","Bifidobacterium angulatum",0.0234170944989364,0.662411327337957,-0.00636620597627058,0.884298832059252,-0.430057581942706,0.6671537550381,0.59009009009009,0.839980581621477,"0/0","Bacteria",0.430057581942706
"Bifidobacterium pseudocatenulatum","Erysiphe pulchra",-0.0169088673423702,0.752589422104642,0.0128712455441751,0.768584817812837,0.429982034688751,0.667208709697465,0.590198198198198,0.839980581621477,"0/0","Intersect",0.429982034688751
"Prevotella intermedia","Aspergillus rambellii",0.0327107000399201,0.541904712918514,0.00300980317560657,0.945149588761804,-0.428973240221686,0.667942698954417,0.590774774774775,0.839980581621477,"0/0","Intersect",0.428973240221686
"Trichophyton mentagrophytes","Naumovozyma dairenensis",-0.0410811865597692,0.443597329197536,-0.0114938156913689,0.792753023528807,0.427492486897017,0.669020656233023,0.591711711711712,0.839980581621477,"0/0","Eukaryota",0.427492486897017
"Bifidobacterium angulatum","Alistipes sp. 3BBH6",0.0187473203860543,0.726709244138079,-0.0108078203250198,0.804865482955758,-0.42673827252678,0.669569970928145,0.592252252252252,0.839980581621477,"0/0","Bacteria",0.42673827252678
"Anaerostipes hadrus","Trichophyton mentagrophytes",-0.034814724064365,0.516215128618016,-0.00534730282133695,0.902716128180692,0.425636523886273,0.670372721966568,0.593081081081081,0.839980581621477,"0/0","Intersect",0.425636523886273
"Streptococcus sp. HSISS1","Albugo candida",0.0180496431651509,0.736495857313782,0.0474363678501799,0.277955383442197,0.424755067138674,0.671015236105334,0.59390990990991,0.839980581621477,"0/0","Intersect",0.424755067138674
"Paracoccidioides brasiliensis","Aspergillus ochraceoroseus",0.0298987918758548,0.577200313142281,0.00048786896348759,0.991102304825764,-0.424747040007325,0.671021088372531,0.59390990990991,0.839980581621477,"0/0","Eukaryota",0.424747040007325
"Fusobacterium periodonticum","Lipomyces starkeyi",0.00454778288703422,0.932438437818466,-0.0248656172278194,0.569714005370139,-0.424728578712731,0.671034547855355,0.593945945945946,0.839980581621477,"0/0","Intersect",0.424728578712731
"Streptococcus milleri","Schizosaccharomyces pombe",-0.00389237925275101,0.942156637136193,0.0254894405581402,0.560068980382886,0.424278184357458,0.671362947279483,0.594198198198198,0.839980581621477,"0/0","Intersect",0.424278184357458
"Streptococcus salivarius","Tuber magnatum",0.0340868376540967,0.525030779227723,0.00472222413094792,0.914041344902252,-0.42413998523337,0.671463726032131,0.59427027027027,0.839980581621477,"0/0","Intersect",0.42413998523337
"Blautia sp. SC05B48","Leucoagaricus sp. SymC.cos",0.184248969440743,0.000531500600599033,0.155727088716266,0.000341595957087382,-0.424068892134334,0.671515571453831,0.594306306306306,0.839980581621477,"+/+","Intersect",0.424068892134334
"Bifidobacterium bifidum","Coniochaeta ligniaria",0.0237986380891162,0.65725814515545,-0.00556732275979011,0.898734364602993,-0.424034927987171,0.671540340732184,0.594342342342342,0.839980581621477,"0/0","Intersect",0.424034927987171
"Streptococcus sp. JS71","Aspergillus kawachii",0.0149455500282032,0.780535721891367,-0.0143907953889811,0.742181660987722,-0.423572049614058,0.671877942928369,0.594558558558559,0.839980581621477,"0/0","Intersect",0.423572049614058
"Coniochaeta ligniaria","Hyaloscypha variabilis",0.108081444295848,0.0433099798750192,0.136976230565988,0.00165588539219974,0.423556916925834,0.671888981132946,0.594558558558559,0.839980581621477,"+/+","Eukaryota",0.423556916925834
"Gemella morbillorum","Lipomyces starkeyi",0.000915890203442226,0.986378024453685,-0.0283336326547353,0.517122258679582,-0.422397663669163,0.672734782921684,0.595351351351351,0.839980581621477,"0/0","Intersect",0.422397663669163
"Brachyspira pilosicoli","Bifidobacterium adolescentis",0.0159798558686197,0.7657754469863,-0.01322395308611,0.76243112972186,-0.421658921175076,0.673273992378065,0.595927927927928,0.839980581621477,"0/0","Bacteria",0.421658921175076
"Fusobacterium periodonticum","Hyaloscypha variabilis",-0.00951931021388342,0.859149497493729,-0.0387026292323212,0.376153109003887,-0.421607418876524,0.673311590263899,0.595927927927928,0.839980581621477,"0/0","Intersect",0.421607418876524
"Aspergillus rambellii","Thielaviopsis punctulata",0.044818325663589,0.403214132758808,0.015658149202754,0.720388174277819,-0.421413501259495,0.673453161995604,0.596036036036036,0.839980581621477,"0/0","Eukaryota",0.421413501259495
"Lactococcus garvieae","Alistipes sp. 3BBH6",-0.0321708734114189,0.548596759156373,-0.00311378729067152,0.943257726039265,0.419670038156294,0.674726515885208,0.597621621621622,0.839980581621477,"0/0","Bacteria",0.419670038156294
"Streptococcus sp. JS71","Prevotella intermedia",-0.0248072373740384,0.64371429380372,0.00419075652351342,0.923684309670379,0.418730558946608,0.675413059572824,0.598162162162162,0.839980581621477,"0/0","Bacteria",0.418730558946608
"Dialister pneumosintes","Bifidobacterium pseudocatenulatum",-0.0348774677483172,0.515458814776212,-0.00591661231691204,0.892418429228217,0.418323852255019,0.675710352635977,0.598558558558559,0.839980581621477,"0/0","Bacteria",0.418323852255019
"Streptococcus sp. HSISS2","Escherichia coli",0.0145919215699497,0.785600666757528,-0.0143761909529924,0.742434043942471,-0.418254552906403,0.675761013881256,0.598630630630631,0.839980581621477,"0/0","Bacteria",0.418254552906403
